dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2018;cases cum;death cum
17.03.2020;17;3;2020;9;0;Argentina;AR;ARG;44494502;65;2
18.03.2020;18;3;2020;14;0;Argentina;AR;ARG;44494502;79;2
19.03.2020;19;3;2020;18;0;Argentina;AR;ARG;44494502;97;2
20.03.2020;20;3;2020;31;1;Argentina;AR;ARG;44494502;128;3
21.03.2020;21;3;2020;30;0;Argentina;AR;ARG;44494502;158;3
22.03.2020;22;3;2020;67;1;Argentina;AR;ARG;44494502;225;4
23.03.2020;23;3;2020;41;0;Argentina;AR;ARG;44494502;266;4
24.03.2020;24;3;2020;35;0;Argentina;AR;ARG;44494502;301;4
25.03.2020;25;3;2020;86;2;Argentina;AR;ARG;44494502;387;6
26.03.2020;26;3;2020;115;2;Argentina;AR;ARG;44494502;502;8
27.03.2020;27;3;2020;87;4;Argentina;AR;ARG;44494502;589;12
28.03.2020;28;3;2020;101;5;Argentina;AR;ARG;44494502;690;17
29.03.2020;29;3;2020;55;2;Argentina;AR;ARG;44494502;745;19
30.03.2020;30;3;2020;75;1;Argentina;AR;ARG;44494502;820;20
31.03.2020;31;3;2020;146;4;Argentina;AR;ARG;44494502;966;24
01.04.2020;1;4;2020;0;0;Argentina;AR;ARG;44494502;966;24
02.04.2020;2;4;2020;167;7;Argentina;AR;ARG;44494502;1133;31
03.04.2020;3;4;2020;0;3;Argentina;AR;ARG;44494502;1133;34
04.04.2020;4;4;2020;132;3;Argentina;AR;ARG;44494502;1265;37
05.04.2020;5;4;2020;186;6;Argentina;AR;ARG;44494502;1451;43
06.04.2020;6;4;2020;103;3;Argentina;AR;ARG;44494502;1554;46
07.04.2020;7;4;2020;74;7;Argentina;AR;ARG;44494502;1628;53
08.04.2020;8;4;2020;87;7;Argentina;AR;ARG;44494502;1715;60
09.04.2020;9;4;2020;80;5;Argentina;AR;ARG;44494502;1795;65
10.04.2020;10;4;2020;99;14;Argentina;AR;ARG;44494502;1894;79
11.04.2020;11;4;2020;81;3;Argentina;AR;ARG;44494502;1975;82
12.04.2020;12;4;2020;162;7;Argentina;AR;ARG;44494502;2137;89
13.04.2020;13;4;2020;66;6;Argentina;AR;ARG;44494502;2203;95
14.04.2020;14;4;2020;69;3;Argentina;AR;ARG;44494502;2272;98
15.04.2020;15;4;2020;160;7;Argentina;AR;ARG;44494502;2432;105
16.04.2020;16;4;2020;0;4;Argentina;AR;ARG;44494502;2432;109
31.12.2019;31;12;2019;0;0;Armenia;AM;ARM;2951776;0;0
01.01.2020;1;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
02.01.2020;2;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
03.01.2020;3;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
04.01.2020;4;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
05.01.2020;5;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
06.01.2020;6;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
07.01.2020;7;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
08.01.2020;8;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
09.01.2020;9;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
10.01.2020;10;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
11.01.2020;11;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
12.01.2020;12;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
13.01.2020;13;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
14.01.2020;14;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
15.01.2020;15;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
16.01.2020;16;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
17.01.2020;17;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
18.01.2020;18;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
19.01.2020;19;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
20.01.2020;20;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
21.01.2020;21;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
22.01.2020;22;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
23.01.2020;23;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
24.01.2020;24;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
25.01.2020;25;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
26.01.2020;26;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
27.01.2020;27;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
28.01.2020;28;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
29.01.2020;29;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
30.01.2020;30;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
31.01.2020;31;1;2020;0;0;Armenia;AM;ARM;2951776;0;0
01.02.2020;1;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
02.02.2020;2;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
03.02.2020;3;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
04.02.2020;4;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
05.02.2020;5;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
06.02.2020;6;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
07.02.2020;7;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
08.02.2020;8;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
09.02.2020;9;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
10.02.2020;10;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
11.02.2020;11;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
12.02.2020;12;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
13.02.2020;13;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
14.02.2020;14;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
15.02.2020;15;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
16.02.2020;16;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
17.02.2020;17;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
18.02.2020;18;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
19.02.2020;19;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
20.02.2020;20;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
21.02.2020;21;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
22.02.2020;22;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
23.02.2020;23;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
24.02.2020;24;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
25.02.2020;25;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
26.02.2020;26;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
27.02.2020;27;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
28.02.2020;28;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
29.02.2020;29;2;2020;0;0;Armenia;AM;ARM;2951776;0;0
01.03.2020;1;3;2020;1;0;Armenia;AM;ARM;2951776;1;0
02.03.2020;2;3;2020;0;0;Armenia;AM;ARM;2951776;1;0
12.03.2020;12;3;2020;3;0;Armenia;AM;ARM;2951776;4;0
13.03.2020;13;3;2020;2;0;Armenia;AM;ARM;2951776;6;0
14.03.2020;14;3;2020;7;0;Armenia;AM;ARM;2951776;13;0
15.03.2020;15;3;2020;7;0;Armenia;AM;ARM;2951776;20;0
16.03.2020;16;3;2020;10;0;Armenia;AM;ARM;2951776;30;0
17.03.2020;17;3;2020;22;0;Armenia;AM;ARM;2951776;52;0
18.03.2020;18;3;2020;26;0;Armenia;AM;ARM;2951776;78;0
19.03.2020;19;3;2020;37;0;Armenia;AM;ARM;2951776;115;0
20.03.2020;20;3;2020;7;0;Armenia;AM;ARM;2951776;122;0
21.03.2020;21;3;2020;14;0;Armenia;AM;ARM;2951776;136;0
22.03.2020;22;3;2020;24;0;Armenia;AM;ARM;2951776;160;0
23.03.2020;23;3;2020;30;0;Armenia;AM;ARM;2951776;190;0
24.03.2020;24;3;2020;4;0;Armenia;AM;ARM;2951776;194;0
25.03.2020;25;3;2020;71;0;Armenia;AM;ARM;2951776;265;0
26.03.2020;26;3;2020;25;0;Armenia;AM;ARM;2951776;290;0
27.03.2020;27;3;2020;39;1;Armenia;AM;ARM;2951776;329;1
28.03.2020;28;3;2020;43;0;Armenia;AM;ARM;2951776;372;1
29.03.2020;29;3;2020;52;2;Armenia;AM;ARM;2951776;424;3
30.03.2020;30;3;2020;0;0;Armenia;AM;ARM;2951776;424;3
31.03.2020;31;3;2020;58;0;Armenia;AM;ARM;2951776;482;3
01.04.2020;1;4;2020;50;0;Armenia;AM;ARM;2951776;532;3
02.04.2020;2;4;2020;39;0;Armenia;AM;ARM;2951776;571;3
03.04.2020;3;4;2020;92;1;Armenia;AM;ARM;2951776;663;4
04.04.2020;4;4;2020;73;3;Armenia;AM;ARM;2951776;736;7
05.04.2020;5;4;2020;34;0;Armenia;AM;ARM;2951776;770;7
06.04.2020;6;4;2020;52;0;Armenia;AM;ARM;2951776;822;7
07.04.2020;7;4;2020;11;1;Armenia;AM;ARM;2951776;833;8
08.04.2020;8;4;2020;20;0;Armenia;AM;ARM;2951776;853;8
09.04.2020;9;4;2020;28;1;Armenia;AM;ARM;2951776;881;9
10.04.2020;10;4;2020;40;1;Armenia;AM;ARM;2951776;921;10
11.04.2020;11;4;2020;16;1;Armenia;AM;ARM;2951776;937;11
12.04.2020;12;4;2020;30;2;Armenia;AM;ARM;2951776;967;13
13.04.2020;13;4;2020;46;0;Armenia;AM;ARM;2951776;1013;13
14.04.2020;14;4;2020;26;1;Armenia;AM;ARM;2951776;1039;14
15.04.2020;15;4;2020;72;3;Armenia;AM;ARM;2951776;1111;17
16.04.2020;16;4;2020;48;1;Armenia;AM;ARM;2951776;1159;18
13.03.2020;13;3;2020;2;0;Aruba;AW;ABW;105845;2;0
20.03.2020;20;3;2020;2;0;Aruba;AW;ABW;105845;4;0
24.03.2020;24;3;2020;8;0;Aruba;AW;ABW;105845;12;0
25.03.2020;25;3;2020;5;0;Aruba;AW;ABW;105845;17;0
26.03.2020;26;3;2020;2;0;Aruba;AW;ABW;105845;19;0
27.03.2020;27;3;2020;9;0;Aruba;AW;ABW;105845;28;0
28.03.2020;28;3;2020;0;0;Aruba;AW;ABW;105845;28;0
29.03.2020;29;3;2020;0;0;Aruba;AW;ABW;105845;28;0
30.03.2020;30;3;2020;22;0;Aruba;AW;ABW;105845;50;0
01.04.2020;1;4;2020;5;0;Aruba;AW;ABW;105845;55;0
02.04.2020;2;4;2020;0;0;Aruba;AW;ABW;105845;55;0
03.04.2020;3;4;2020;5;0;Aruba;AW;ABW;105845;60;0
04.04.2020;4;4;2020;2;0;Aruba;AW;ABW;105845;62;0
05.04.2020;5;4;2020;2;0;Aruba;AW;ABW;105845;64;0
06.04.2020;6;4;2020;0;0;Aruba;AW;ABW;105845;64;0
07.04.2020;7;4;2020;7;0;Aruba;AW;ABW;105845;71;0
08.04.2020;8;4;2020;3;0;Aruba;AW;ABW;105845;74;0
09.04.2020;9;4;2020;3;0;Aruba;AW;ABW;105845;77;0
10.04.2020;10;4;2020;5;0;Aruba;AW;ABW;105845;82;0
11.04.2020;11;4;2020;4;0;Aruba;AW;ABW;105845;86;0
12.04.2020;12;4;2020;6;0;Aruba;AW;ABW;105845;92;0
13.04.2020;13;4;2020;0;0;Aruba;AW;ABW;105845;92;0
14.04.2020;14;4;2020;0;0;Aruba;AW;ABW;105845;92;0
15.04.2020;15;4;2020;0;0;Aruba;AW;ABW;105845;92;0
16.04.2020;16;4;2020;1;1;Aruba;AW;ABW;105845;93;1
31.12.2019;31;12;2019;0;0;Australia;AU;AUS;24992369;0;0
01.01.2020;1;1;2020;0;0;Australia;AU;AUS;24992369;0;0
02.01.2020;2;1;2020;0;0;Australia;AU;AUS;24992369;0;0
03.01.2020;3;1;2020;0;0;Australia;AU;AUS;24992369;0;0
04.01.2020;4;1;2020;0;0;Australia;AU;AUS;24992369;0;0
05.01.2020;5;1;2020;0;0;Australia;AU;AUS;24992369;0;0
06.01.2020;6;1;2020;0;0;Australia;AU;AUS;24992369;0;0
07.01.2020;7;1;2020;0;0;Australia;AU;AUS;24992369;0;0
08.01.2020;8;1;2020;0;0;Australia;AU;AUS;24992369;0;0
09.01.2020;9;1;2020;0;0;Australia;AU;AUS;24992369;0;0
10.01.2020;10;1;2020;0;0;Australia;AU;AUS;24992369;0;0
11.01.2020;11;1;2020;0;0;Australia;AU;AUS;24992369;0;0
12.01.2020;12;1;2020;0;0;Australia;AU;AUS;24992369;0;0
13.01.2020;13;1;2020;0;0;Australia;AU;AUS;24992369;0;0
14.01.2020;14;1;2020;0;0;Australia;AU;AUS;24992369;0;0
15.01.2020;15;1;2020;0;0;Australia;AU;AUS;24992369;0;0
16.01.2020;16;1;2020;0;0;Australia;AU;AUS;24992369;0;0
17.01.2020;17;1;2020;0;0;Australia;AU;AUS;24992369;0;0
18.01.2020;18;1;2020;0;0;Australia;AU;AUS;24992369;0;0
19.01.2020;19;1;2020;0;0;Australia;AU;AUS;24992369;0;0
20.01.2020;20;1;2020;0;0;Australia;AU;AUS;24992369;0;0
21.01.2020;21;1;2020;0;0;Australia;AU;AUS;24992369;0;0
22.01.2020;22;1;2020;0;0;Australia;AU;AUS;24992369;0;0
23.01.2020;23;1;2020;0;0;Australia;AU;AUS;24992369;0;0
24.01.2020;24;1;2020;0;0;Australia;AU;AUS;24992369;0;0
25.01.2020;25;1;2020;1;0;Australia;AU;AUS;24992369;1;0
26.01.2020;26;1;2020;3;0;Australia;AU;AUS;24992369;4;0
27.01.2020;27;1;2020;0;0;Australia;AU;AUS;24992369;4;0
28.01.2020;28;1;2020;0;0;Australia;AU;AUS;24992369;4;0
29.01.2020;29;1;2020;0;0;Australia;AU;AUS;24992369;4;0
30.01.2020;30;1;2020;2;0;Australia;AU;AUS;24992369;6;0
31.01.2020;31;1;2020;1;0;Australia;AU;AUS;24992369;7;0
01.02.2020;1;2;2020;2;0;Australia;AU;AUS;24992369;9;0
02.02.2020;2;2;2020;2;0;Australia;AU;AUS;24992369;11;0
03.02.2020;3;2;2020;0;0;Australia;AU;AUS;24992369;11;0
04.02.2020;4;2;2020;0;0;Australia;AU;AUS;24992369;11;0
05.02.2020;5;2;2020;1;0;Australia;AU;AUS;24992369;12;0
06.02.2020;6;2;2020;1;0;Australia;AU;AUS;24992369;13;0
07.02.2020;7;2;2020;1;0;Australia;AU;AUS;24992369;14;0
08.02.2020;8;2;2020;0;0;Australia;AU;AUS;24992369;14;0
09.02.2020;9;2;2020;0;0;Australia;AU;AUS;24992369;14;0
10.02.2020;10;2;2020;0;0;Australia;AU;AUS;24992369;14;0
11.02.2020;11;2;2020;0;0;Australia;AU;AUS;24992369;14;0
12.02.2020;12;2;2020;0;0;Australia;AU;AUS;24992369;14;0
13.02.2020;13;2;2020;0;0;Australia;AU;AUS;24992369;14;0
14.02.2020;14;2;2020;1;0;Australia;AU;AUS;24992369;15;0
15.02.2020;15;2;2020;0;0;Australia;AU;AUS;24992369;15;0
16.02.2020;16;2;2020;0;0;Australia;AU;AUS;24992369;15;0
17.02.2020;17;2;2020;0;0;Australia;AU;AUS;24992369;15;0
18.02.2020;18;2;2020;0;0;Australia;AU;AUS;24992369;15;0
19.02.2020;19;2;2020;0;0;Australia;AU;AUS;24992369;15;0
20.02.2020;20;2;2020;0;0;Australia;AU;AUS;24992369;15;0
21.02.2020;21;2;2020;2;0;Australia;AU;AUS;24992369;17;0
22.02.2020;22;2;2020;4;0;Australia;AU;AUS;24992369;21;0
23.02.2020;23;2;2020;1;0;Australia;AU;AUS;24992369;22;0
24.02.2020;24;2;2020;0;0;Australia;AU;AUS;24992369;22;0
25.02.2020;25;2;2020;0;0;Australia;AU;AUS;24992369;22;0
26.02.2020;26;2;2020;0;0;Australia;AU;AUS;24992369;22;0
27.02.2020;27;2;2020;1;0;Australia;AU;AUS;24992369;23;0
28.02.2020;28;2;2020;0;0;Australia;AU;AUS;24992369;23;0
29.02.2020;29;2;2020;2;0;Australia;AU;AUS;24992369;25;0
01.03.2020;1;3;2020;1;1;Australia;AU;AUS;24992369;26;1
02.03.2020;2;3;2020;3;0;Australia;AU;AUS;24992369;29;1
03.03.2020;3;3;2020;4;0;Australia;AU;AUS;24992369;33;1
04.03.2020;4;3;2020;8;0;Australia;AU;AUS;24992369;41;1
05.03.2020;5;3;2020;11;1;Australia;AU;AUS;24992369;52;2
06.03.2020;6;3;2020;7;0;Australia;AU;AUS;24992369;59;2
07.03.2020;7;3;2020;4;0;Australia;AU;AUS;24992369;63;2
08.03.2020;8;3;2020;11;1;Australia;AU;AUS;24992369;74;3
09.03.2020;9;3;2020;6;0;Australia;AU;AUS;24992369;80;3
10.03.2020;10;3;2020;20;0;Australia;AU;AUS;24992369;100;3
11.03.2020;11;3;2020;12;0;Australia;AU;AUS;24992369;112;3
12.03.2020;12;3;2020;14;0;Australia;AU;AUS;24992369;126;3
13.03.2020;13;3;2020;30;0;Australia;AU;AUS;24992369;156;3
14.03.2020;14;3;2020;41;0;Australia;AU;AUS;24992369;197;3
15.03.2020;15;3;2020;52;0;Australia;AU;AUS;24992369;249;3
16.03.2020;16;3;2020;49;2;Australia;AU;AUS;24992369;298;5
17.03.2020;17;3;2020;77;0;Australia;AU;AUS;24992369;375;5
18.03.2020;18;3;2020;79;0;Australia;AU;AUS;24992369;454;5
19.03.2020;19;3;2020;111;1;Australia;AU;AUS;24992369;565;6
20.03.2020;20;3;2020;144;0;Australia;AU;AUS;24992369;709;6
21.03.2020;21;3;2020;165;1;Australia;AU;AUS;24992369;874;7
22.03.2020;22;3;2020;224;0;Australia;AU;AUS;24992369;1098;7
23.03.2020;23;3;2020;611;0;Australia;AU;AUS;24992369;1709;7
24.03.2020;24;3;2020;114;0;Australia;AU;AUS;24992369;1823;7
25.03.2020;25;3;2020;600;1;Australia;AU;AUS;24992369;2423;8
26.03.2020;26;3;2020;376;3;Australia;AU;AUS;24992369;2799;11
27.03.2020;27;3;2020;367;2;Australia;AU;AUS;24992369;3166;13
28.03.2020;28;3;2020;212;0;Australia;AU;AUS;24992369;3378;13
29.03.2020;29;3;2020;431;1;Australia;AU;AUS;24992369;3809;14
30.03.2020;30;3;2020;284;2;Australia;AU;AUS;24992369;4093;16
31.03.2020;31;3;2020;464;3;Australia;AU;AUS;24992369;4557;19
01.04.2020;1;4;2020;150;1;Australia;AU;AUS;24992369;4707;20
02.04.2020;2;4;2020;269;1;Australia;AU;AUS;24992369;4976;21
03.04.2020;3;4;2020;248;2;Australia;AU;AUS;24992369;5224;23
04.04.2020;4;4;2020;324;7;Australia;AU;AUS;24992369;5548;30
05.04.2020;5;4;2020;139;4;Australia;AU;AUS;24992369;5687;34
06.04.2020;6;4;2020;57;2;Australia;AU;AUS;24992369;5744;36
07.04.2020;7;4;2020;100;6;Australia;AU;AUS;24992369;5844;42
08.04.2020;8;4;2020;112;3;Australia;AU;AUS;24992369;5956;45
09.04.2020;9;4;2020;96;5;Australia;AU;AUS;24992369;6052;50
10.04.2020;10;4;2020;100;2;Australia;AU;AUS;24992369;6152;52
11.04.2020;11;4;2020;86;2;Australia;AU;AUS;24992369;6238;54
12.04.2020;12;4;2020;51;3;Australia;AU;AUS;24992369;6289;57
13.04.2020;13;4;2020;33;4;Australia;AU;AUS;24992369;6322;61
14.04.2020;14;4;2020;44;0;Australia;AU;AUS;24992369;6366;61
15.04.2020;15;4;2020;50;0;Australia;AU;AUS;24992369;6416;61
16.04.2020;16;4;2020;42;2;Australia;AU;AUS;24992369;6458;63
31.12.2019;31;12;2019;0;0;Austria;AT;AUT;8847037;0;0
01.01.2020;1;1;2020;0;0;Austria;AT;AUT;8847037;0;0
02.01.2020;2;1;2020;0;0;Austria;AT;AUT;8847037;0;0
03.01.2020;3;1;2020;0;0;Austria;AT;AUT;8847037;0;0
04.01.2020;4;1;2020;0;0;Austria;AT;AUT;8847037;0;0
05.01.2020;5;1;2020;0;0;Austria;AT;AUT;8847037;0;0
06.01.2020;6;1;2020;0;0;Austria;AT;AUT;8847037;0;0
07.01.2020;7;1;2020;0;0;Austria;AT;AUT;8847037;0;0
08.01.2020;8;1;2020;0;0;Austria;AT;AUT;8847037;0;0
09.01.2020;9;1;2020;0;0;Austria;AT;AUT;8847037;0;0
10.01.2020;10;1;2020;0;0;Austria;AT;AUT;8847037;0;0
11.01.2020;11;1;2020;0;0;Austria;AT;AUT;8847037;0;0
12.01.2020;12;1;2020;0;0;Austria;AT;AUT;8847037;0;0
13.01.2020;13;1;2020;0;0;Austria;AT;AUT;8847037;0;0
14.01.2020;14;1;2020;0;0;Austria;AT;AUT;8847037;0;0
15.01.2020;15;1;2020;0;0;Austria;AT;AUT;8847037;0;0
16.01.2020;16;1;2020;0;0;Austria;AT;AUT;8847037;0;0
17.01.2020;17;1;2020;0;0;Austria;AT;AUT;8847037;0;0
18.01.2020;18;1;2020;0;0;Austria;AT;AUT;8847037;0;0
19.01.2020;19;1;2020;0;0;Austria;AT;AUT;8847037;0;0
20.01.2020;20;1;2020;0;0;Austria;AT;AUT;8847037;0;0
21.01.2020;21;1;2020;0;0;Austria;AT;AUT;8847037;0;0
22.01.2020;22;1;2020;0;0;Austria;AT;AUT;8847037;0;0
23.01.2020;23;1;2020;0;0;Austria;AT;AUT;8847037;0;0
24.01.2020;24;1;2020;0;0;Austria;AT;AUT;8847037;0;0
25.01.2020;25;1;2020;0;0;Austria;AT;AUT;8847037;0;0
26.01.2020;26;1;2020;0;0;Austria;AT;AUT;8847037;0;0
27.01.2020;27;1;2020;0;0;Austria;AT;AUT;8847037;0;0
28.01.2020;28;1;2020;0;0;Austria;AT;AUT;8847037;0;0
29.01.2020;29;1;2020;0;0;Austria;AT;AUT;8847037;0;0
30.01.2020;30;1;2020;0;0;Austria;AT;AUT;8847037;0;0
31.01.2020;31;1;2020;0;0;Austria;AT;AUT;8847037;0;0
01.02.2020;1;2;2020;0;0;Austria;AT;AUT;8847037;0;0
02.02.2020;2;2;2020;0;0;Austria;AT;AUT;8847037;0;0
03.02.2020;3;2;2020;0;0;Austria;AT;AUT;8847037;0;0
04.02.2020;4;2;2020;0;0;Austria;AT;AUT;8847037;0;0
05.02.2020;5;2;2020;0;0;Austria;AT;AUT;8847037;0;0
06.02.2020;6;2;2020;0;0;Austria;AT;AUT;8847037;0;0
07.02.2020;7;2;2020;0;0;Austria;AT;AUT;8847037;0;0
08.02.2020;8;2;2020;0;0;Austria;AT;AUT;8847037;0;0
09.02.2020;9;2;2020;0;0;Austria;AT;AUT;8847037;0;0
10.02.2020;10;2;2020;0;0;Austria;AT;AUT;8847037;0;0
11.02.2020;11;2;2020;0;0;Austria;AT;AUT;8847037;0;0
12.02.2020;12;2;2020;0;0;Austria;AT;AUT;8847037;0;0
13.02.2020;13;2;2020;0;0;Austria;AT;AUT;8847037;0;0
14.02.2020;14;2;2020;0;0;Austria;AT;AUT;8847037;0;0
15.02.2020;15;2;2020;0;0;Austria;AT;AUT;8847037;0;0
16.02.2020;16;2;2020;0;0;Austria;AT;AUT;8847037;0;0
17.02.2020;17;2;2020;0;0;Austria;AT;AUT;8847037;0;0
18.02.2020;18;2;2020;0;0;Austria;AT;AUT;8847037;0;0
19.02.2020;19;2;2020;0;0;Austria;AT;AUT;8847037;0;0
20.02.2020;20;2;2020;0;0;Austria;AT;AUT;8847037;0;0
21.02.2020;21;2;2020;0;0;Austria;AT;AUT;8847037;0;0
22.02.2020;22;2;2020;0;0;Austria;AT;AUT;8847037;0;0
23.02.2020;23;2;2020;0;0;Austria;AT;AUT;8847037;0;0
24.02.2020;24;2;2020;0;0;Austria;AT;AUT;8847037;0;0
25.02.2020;25;2;2020;0;0;Austria;AT;AUT;8847037;0;0
26.02.2020;26;2;2020;2;0;Austria;AT;AUT;8847037;2;0
27.02.2020;27;2;2020;0;0;Austria;AT;AUT;8847037;2;0
28.02.2020;28;2;2020;3;0;Austria;AT;AUT;8847037;5;0
29.02.2020;29;2;2020;2;0;Austria;AT;AUT;8847037;7;0
01.03.2020;1;3;2020;3;0;Austria;AT;AUT;8847037;10;0
02.03.2020;2;3;2020;4;0;Austria;AT;AUT;8847037;14;0
03.03.2020;3;3;2020;4;0;Austria;AT;AUT;8847037;18;0
04.03.2020;4;3;2020;6;0;Austria;AT;AUT;8847037;24;0
05.03.2020;5;3;2020;5;0;Austria;AT;AUT;8847037;29;0
06.03.2020;6;3;2020;12;0;Austria;AT;AUT;8847037;41;0
07.03.2020;7;3;2020;33;0;Austria;AT;AUT;8847037;74;0
08.03.2020;8;3;2020;25;0;Austria;AT;AUT;8847037;99;0
09.03.2020;9;3;2020;3;0;Austria;AT;AUT;8847037;102;0
10.03.2020;10;3;2020;29;0;Austria;AT;AUT;8847037;131;0
11.03.2020;11;3;2020;51;0;Austria;AT;AUT;8847037;182;0
12.03.2020;12;3;2020;64;0;Austria;AT;AUT;8847037;246;0
13.03.2020;13;3;2020;115;1;Austria;AT;AUT;8847037;361;1
14.03.2020;14;3;2020;143;0;Austria;AT;AUT;8847037;504;1
15.03.2020;15;3;2020;151;0;Austria;AT;AUT;8847037;655;1
16.03.2020;16;3;2020;205;0;Austria;AT;AUT;8847037;860;1
17.03.2020;17;3;2020;156;2;Austria;AT;AUT;8847037;1016;3
18.03.2020;18;3;2020;316;0;Austria;AT;AUT;8847037;1332;3
19.03.2020;19;3;2020;314;1;Austria;AT;AUT;8847037;1646;4
20.03.2020;20;3;2020;550;2;Austria;AT;AUT;8847037;2196;6
21.03.2020;21;3;2020;453;0;Austria;AT;AUT;8847037;2649;6
22.03.2020;22;3;2020;375;2;Austria;AT;AUT;8847037;3024;8
23.03.2020;23;3;2020;607;8;Austria;AT;AUT;8847037;3631;16
24.03.2020;24;3;2020;855;9;Austria;AT;AUT;8847037;4486;25
25.03.2020;25;3;2020;796;5;Austria;AT;AUT;8847037;5282;30
26.03.2020;26;3;2020;606;4;Austria;AT;AUT;8847037;5888;34
27.03.2020;27;3;2020;1141;18;Austria;AT;AUT;8847037;7029;52
28.03.2020;28;3;2020;668;16;Austria;AT;AUT;8847037;7697;68
29.03.2020;29;3;2020;594;0;Austria;AT;AUT;8847037;8291;68
30.03.2020;30;3;2020;522;18;Austria;AT;AUT;8847037;8813;86
31.03.2020;31;3;2020;805;22;Austria;AT;AUT;8847037;9618;108
01.04.2020;1;4;2020;564;20;Austria;AT;AUT;8847037;10182;128
02.04.2020;2;4;2020;529;18;Austria;AT;AUT;8847037;10711;146
03.04.2020;3;4;2020;418;12;Austria;AT;AUT;8847037;11129;158
04.04.2020;4;4;2020;396;10;Austria;AT;AUT;8847037;11525;168
05.04.2020;5;4;2020;241;18;Austria;AT;AUT;8847037;11766;186
06.04.2020;6;4;2020;217;18;Austria;AT;AUT;8847037;11983;204
07.04.2020;7;4;2020;314;16;Austria;AT;AUT;8847037;12297;220
08.04.2020;8;4;2020;343;23;Austria;AT;AUT;8847037;12640;243
09.04.2020;9;4;2020;329;30;Austria;AT;AUT;8847037;12969;273
10.04.2020;10;4;2020;279;22;Austria;AT;AUT;8847037;13248;295
11.04.2020;11;4;2020;312;24;Austria;AT;AUT;8847037;13560;319
12.04.2020;12;4;2020;247;18;Austria;AT;AUT;8847037;13807;337
13.04.2020;13;4;2020;130;13;Austria;AT;AUT;8847037;13937;350
14.04.2020;14;4;2020;106;18;Austria;AT;AUT;8847037;14043;368
15.04.2020;15;4;2020;191;16;Austria;AT;AUT;8847037;14234;384
16.04.2020;16;4;2020;136;9;Austria;AT;AUT;8847037;14370;393
